#doi: 10.3389/fmicb.2016.00275
#
BSU Number	Gene_Name	Regulator name	DBTBS	Goelzer et al. 2008 &  SubtiWiki before Marsh 2013	SubtiWiki Marsh 2013	Sporulation database	RegPrecise
BSU08100	acoR	sigG	no	no	no	yes	no
BSU29690	acuA	CodY	no	no	no	no	yes
BSU29700	acuB	CodY	no	no	no	no	yes
BSU29710	acuC	CodY	no	no	no	no	yes
BSU14520	adeC	CodY	no	no	no	no	yes
BSU27410	alaS	T-box-ALA	no	no	no	no	yes
BSU01800	alkA	sigE	no	no	no	yes	no
BSU36020	alsR	AlsR	no	no	no	no	yes
BSU03010	amhX	CodY	no	no	no	no	yes
BSU30290	amyC	*MsmR*	no	no	no	no	yes
BSU30280	amyD	*MsmR*	no	no	no	no	yes
BSU11381	appA	TnrA	no	no	no	no	yes
BSU11382	appA	TnrA	no	no	no	no	yes
BSU11390	appB	TnrA	no	no	no	no	yes
BSU11400	appC	TnrA	no	no	no	no	yes
BSU11360	appD	TnrA	no	no	no	no	yes
BSU11370	appF	TnrA	no	no	no	no	yes
BSU17260	aprX	sigK	no	no	no	yes	no
BSU33970	araR	CcpA	no	no	no	no	yes
BSU11210	argB	TnrA	no	no	no	no	yes
BSU11190	argC	TnrA	no	no	no	no	yes
BSU11220	argD	TnrA	no	no	no	no	yes
BSU11250	argF	TnrA	no	no	no	no	yes
BSU11200	argJ	TnrA	no	no	no	no	yes
BSU23980	artP	AhrC	no	no	no	no	yes
BSU23970	artQ	AhrC	no	no	no	no	yes
BSU23960	artR	AhrC	no	no	no	no	yes
BSU05330	aseR	CzrA	no	no	no	no	yes
BSU10790	asnO	sigK	no	no	no	yes	no
BSU37740	bacA	sigH	no	no	no	yes	no
BSU37730	bacB	sigH	no	no	no	yes	no
BSU37720	bacC	sigH	no	no	no	yes	no
BSU37710	bacD	sigH	no	no	no	yes	no
BSU37700	bacE	sigH	no	no	no	yes	no
BSU37690	bacF	sigH	no	no	no	yes	no
BSU22050	bcsA	sigG	no	no	no	yes	no
BSU40110	bglA	*YydK*	no	no	no	no	yes
BSU03410	bglC	*BglZ*	no	no	no	no	yes
BSU32030	bioYB	BirA	no	no	no	no	yes
BSU24100	bkdR	BkdR	no	no	no	no	yes
BSU29600	braB	CodY	no	no	no	no	yes
BSU21900	bsaA	sigH	no	no	no	yes	no
BSU35880	capA	TnrA	no	no	no	no	yes
BSU11230	carA	TnrA	no	no	no	no	yes
BSU11240	carB	TnrA	no	no	no	no	yes
BSU17930	ccdA	sigH	no	no	no	yes	no
BSU14140	ccpC	Spo0A	no	no	no	yes	no
BSU31140	cdoA	sigK	no	no	no	yes	no
BSU19790	cgeB	GerR	no	no	no	yes	no
BSU38320	cidA	*YwbI*	no	no	no	no	yes
BSU09440	citA	CodY	no	no	no	no	yes
BSU39060	citH	SpoIIID	no	no	no	yes	no
BSU39060	citH	sigE	no	no	no	yes	no
BSU39060	citH	CcpA	no	no	no	no	yes
BSU09430	citR	CodY	no	no	no	no	yes
BSU09430	citR	CitR	no	no	no	no	yes
BSU07580	citS	CcpA	no	no	no	no	yes
BSU07590	citT	CcpA	no	no	no	no	yes
BSU29140	citZ	CodY	no	no	no	no	yes
BSU37190	clsB	sigG	no	no	no	yes	no
BSU37190	clsB	sigE	no	no	no	yes	no
BSU15020	coaD	*RNA - ylbH*	no	no	no	no	yes
BSU25600	comER	sigE	no	no	no	yes	no
BSU36050	cotB	sigE	no	no	no	yes	no
BSU40530	cotF	sigE	no	no	no	yes	no
BSU36070	cotG	sigE	no	no	no	yes	no
BSU36060	cotH	sigE	no	no	no	yes	no
BSU34530	cotR	CodY	no	no	no	no	yes
BSU12090	cotT	sigE	no	no	no	yes	no
BSU17670	cotU	sigK	no	no	no	yes	no
BSU11740	cotZ	sigE	no	no	no	yes	no
BSU11740	cotZ	GerR	no	no	no	yes	no
BSU27830	coxA	SpoVT	no	no	no	yes	no
BSU27830	coxA	sigG	no	no	no	yes	no
BSU21930	cspD	CcpA	no	no	no	no	yes
BSU08930	cspR	sigE	no	no	no	yes	no
BSU19590	ctpA	sigE	no	no	no	yes	no
BSU35240	ctpB	SpoVT	no	no	no	yes	no
BSU09560	cueR	CodY	no	no	no	no	yes
BSU01530	cwlD	SpoVT	no	no	no	yes	no
BSU01530	cwlD	SpoIIID	no	no	no	yes	no
BSU02600	cwlJ	SpoIIID	no	no	no	yes	no
BSU34160	cycB	CcpA	no	no	no	no	yes
BSU26740	cypA	sigE	no	no	no	yes	no
BSU26740	cypA	GerR	no	no	no	yes	no
BSU07250	cypD	sigE	no	no	no	yes	no
BSU33430	cysI	YetL	no	no	no	no	yes
BSU33440	cysJ	YetL	no	no	no	no	yes
BSU37650	cysL	YetL	no	no	no	no	yes
BSU23190	dacB	SpoIIID	no	no	no	yes	no
BSU39420	deoC	sigK	no	no	no	yes	no
BSU19190	desK	desR	no	no	no	no	yes
BSU19200	desR	desR	no	no	no	no	yes
BSU00010	dnaA	sigG	no	no	no	yes	no
BSU00020	dnaN	sigG	no	no	no	yes	no
BSU03670	dtpT	sigE	no	no	no	yes	no
BSU03670	dtpT	TnrA	no	no	no	no	yes
BSU34370	epsA	sigH	no	no	no	yes	no
BSU34360	epsB	sigH	no	no	no	yes	no
BSU34350	epsC	sigH	no	no	no	yes	no
BSU34340	epsD	sigH	no	no	no	yes	no
BSU34330	epsE	sigH	no	no	no	yes	no
BSU34320	epsF	sigH	no	no	no	yes	no
BSU34310	epsG	sigH	no	no	no	yes	no
BSU34300	epsH	sigH	no	no	no	yes	no
BSU34290	epsI	sigH	no	no	no	yes	no
BSU34280	epsJ	sigH	no	no	no	yes	no
BSU34265	epsK	sigH	no	no	no	yes	no
BSU34250	epsL	sigH	no	no	no	yes	no
BSU34240	epsM	sigH	no	no	no	yes	no
BSU34230	epsN	sigH	no	no	no	yes	no
BSU02700	estA	SpoIIID	no	no	no	yes	no
BSU12370	exuR	SpoIIID	no	no	no	yes	no
BSU12360	exuT	SpoIIID	no	no	no	yes	no
BSU32850	fadM	sigK	no	no	no	yes	no
BSU23040	fer	Fur	no	no	no	no	yes
BSU01630	feuA	*GlcR*	no	no	no	no	yes
BSU01620	feuB	*GlcR*	no	no	no	no	yes
BSU01610	feuC	*GlcR*	no	no	no	no	yes
BSU32560	frlR	FrlR	no	no	no	no	yes
BSU02350	gamP	ybga	no	no	no	no	yes
BSU34130	ganA	CcpA	no	no	no	no	yes
BSU34120	ganB	CcpA	no	no	no	no	yes
BSU34150	ganP	CcpA	no	no	no	no	yes
BSU34140	ganQ	CcpA	no	no	no	no	yes
BSU34170	ganR	LacR	no	no	no	no	yes
BSU06680	gatA	CodY	no	no	no	no	yes
BSU06680	gatA	CcpA	no	no	no	no	yes
BSU06690	gatB	CodY	no	no	no	no	yes
BSU06690	gatB	CcpA	no	no	no	no	yes
BSU06670	gatC	CodY	no	no	no	no	yes
BSU06670	gatC	CcpA	no	no	no	no	yes
BSU24560	gcvPA	SpoVT	no	no	no	yes	no
BSU24550	gcvPB	SpoVT	no	no	no	yes	no
BSU24570	gcvT	SpoVT	no	no	no	yes	no
BSU28680	glcD	CcpA	no	no	no	no	yes
BSU28690	glcF	CcpA	no	no	no	no	yes
BSU24850	glcK	CcpA	no	no	no	no	yes
BSU36300	glcR	*GlcR*	no	no	no	no	yes
BSU30950	glgA	sigH	no	no	no	yes	no
BSU30980	glgB	sigH	no	no	no	yes	no
BSU30970	glgC	sigH	no	no	no	yes	no
BSU30960	glgD	sigH	no	no	no	yes	no
BSU30940	glgP	sigH	no	no	no	yes	no
BSU27440	glnH	CodY	no	no	no	no	yes
BSU27450	glnM	CodY	no	no	no	no	yes
BSU27460	glnP	CodY	no	no	no	no	yes
BSU27430	glnQ	CodY	no	no	no	no	yes
BSU02420	glnT	CcpA	no	no	no	no	yes
BSU09290	glpK	sigE	no	no	no	yes	no
BSU02430	glsA	CcpA	no	no	no	no	yes
BSU14830	glsB	SpoIIID	no	no	no	yes	no
BSU14830	glsB	sigE	no	no	no	yes	no
BSU18460	gltC	TnrA	no	no	no	no	yes
BSU02340	gltP	sigH	no	no	no	yes	no
BSU40060	gntK	sigK	no	no	no	yes	no
BSU40070	gntP	sigK	no	no	no	yes	no
BSU40050	gntR	sigK	no	no	no	yes	no
BSU40080	gntZ	sigK	no	no	no	yes	no
BSU32130	guaC	sigK	no	no	no	yes	no
BSU06140	gutR	GutR	no	no	no	no	yes
BSU34880	hisA	*HisR*	no	no	no	no	yes
BSU34900	hisB	*HisR*	no	no	no	no	yes
BSU34910	hisD	*HisR*	no	no	no	no	yes
BSU34870	hisF	*HisR*	no	no	no	no	yes
BSU34920	hisG	*HisR*	no	no	no	no	yes
BSU34890	hisH	*HisR*	no	no	no	no	yes
BSU34860	hisI	*HisR*	no	no	no	no	yes
BSU34930	hisZ	*HisR*	no	no	no	no	yes
BSU13040	hmp	SpoVT	no	no	no	yes	no
BSU32260	hom	CodY	no	no	no	no	yes
BSU29130	icd	CodY	no	no	no	no	yes
BSU29590	iscSB	CodY	no	no	no	no	yes
BSU13190	isp	CodY	no	no	no	no	yes
BSU00460	ispE	sigE	no	no	no	yes	no
BSU31470	kapD	sigK	no	no	no	yes	no
BSU31470	kapD	sigE	no	no	no	yes	no
BSU31470	kapD	GerR	no	no	no	yes	no
BSU31470	kapD	CodY	no	no	no	no	yes
BSU01560	kbaA	SpoIIID	no	no	no	yes	no
BSU01560	kbaA	sigE	no	no	no	yes	no
BSU09870	khtS	sigE	no	no	no	yes	no
BSU09860	khtT	sigE	no	no	no	yes	no
BSU13530	kinE	sigH	no	no	no	yes	no
BSU13530	kinE	CodY	no	no	no	no	yes
BSU03060	lctP	Fnr	no	no	no	no	yes
BSU03050	ldh	Fnr	no	no	no	no	yes
BSU38570	licA	*RbsR*	no	no	no	no	yes
BSU38590	licB	*RbsR*	no	no	no	no	yes
BSU38580	licC	*RbsR*	no	no	no	no	yes
BSU38560	licH	*RbsR*	no	no	no	no	yes
BSU02680	lmrA	Qdor	no	no	no	no	yes
BSU02670	lmrB	Qdor	no	no	no	no	yes
BSU07100	lplA	CcpA	no	no	no	no	yes
BSU07110	lplB	CcpA	no	no	no	no	yes
BSU07120	lplC	CcpA	no	no	no	no	yes
BSU07130	lplD	CcpA	no	no	no	no	yes
BSU28910	lrgA	CcpA	no	no	no	no	yes
BSU28910	lrgA	*LytT*	no	no	no	no	yes
BSU28900	lrgB	CcpA	no	no	no	no	yes
BSU28900	lrgB	*LytT*	no	no	no	no	yes
BSU33330	lysP	L-box-LYS	no	no	no	no	yes
BSU35780	lytD	sigG	no	no	no	yes	no
BSU27260	mccA	sigK	no	no	no	yes	no
BSU13950	mcpC	CodY	no	no	no	no	yes
BSU29120	mdh	CodY	no	no	no	no	yes
BSU34620	mdxD	sigK	no	no	no	yes	no
BSU34620	mdxD	sigE	no	no	no	yes	no
BSU34620	mdxD	*MdxR*	no	no	no	no	yes
BSU34610	mdxE	sigK	no	no	no	yes	no
BSU34610	mdxE	*MdxR*	no	no	no	no	yes
BSU34600	mdxF	sigK	no	no	no	yes	no
BSU34600	mdxF	sigE	no	no	no	yes	no
BSU34600	mdxF	*MdxR*	no	no	no	no	yes
BSU34590	mdxG	sigK	no	no	no	yes	no
BSU34590	mdxG	*MdxR*	no	no	no	no	yes
BSU34580	mdxJ	sigK	no	no	no	yes	no
BSU34580	mdxJ	*MdxR*	no	no	no	no	yes
BSU34570	mdxK	sigK	no	no	no	yes	no
BSU34570	mdxK	*MdxR*	no	no	no	no	yes
BSU34560	mdxL	sigK	no	no	no	yes	no
BSU34560	mdxL	*MdxR*	no	no	no	no	yes
BSU34550	mdxM	sigK	no	no	no	yes	no
BSU34550	mdxM	*MdxR*	no	no	no	no	yes
BSU34630	mdxR	sigK	no	no	no	yes	no
BSU22970	mecB	sigK	no	no	no	yes	no
BSU30300	melA	*MsmR*	no	no	no	no	yes
BSU11880	metC	CodY	no	no	no	no	yes
BSU11870	metI	CodY	no	no	no	no	yes
BSU13300	mgtE	sigK	no	no	no	yes	no
BSU16710	mlpA	SpoIIID	no	no	no	yes	no
BSU16710	mlpA	sigE	no	no	no	yes	no
BSU24170	mmgA	SpoIIID	no	no	no	yes	no
BSU24160	mmgB	SpoIIID	no	no	no	yes	no
BSU24150	mmgC	SpoIIID	no	no	no	yes	no
BSU24140	mmgD	SpoIIID	no	no	no	yes	no
BSU02240	mpr	SpoIIID	no	no	no	yes	no
BSU02240	mpr	sigE	no	no	no	yes	no
BSU30270	msmE	*MsmR*	no	no	no	no	yes
BSU30260	msmR	*MsmR*	no	no	no	no	yes
BSU03981	mtlA	CcpA	no	no	no	no	yes
BSU03990	mtlD	CcpA	no	no	no	no	yes
BSU03982	mtlF	CcpA	no	no	no	no	yes
BSU04160	mtlR	MtlR	no	no	no	no	yes
BSU01700	murQ	CodY	no	no	no	no	yes
BSU01700	murQ	*MurR*	no	no	no	no	yes
BSU02360	nagBB	ybga	no	no	no	no	yes
BSU03300	nasD	CodY	no	no	no	no	yes
BSU03290	nasE	CodY	no	no	no	no	yes
BSU03280	nasF	CodY	no	no	no	no	yes
BSU22730	ndk	CcpA	no	no	no	no	yes
BSU17380	nrdE	*NrdR*	no	no	no	no	yes
BSU17390	nrdF	*NrdR*	no	no	no	no	yes
BSU17370	nrdI	*NrdR*	no	no	no	no	yes
BSU10550	ntdA	sigE	no	no	no	yes	no
BSU10550	ntdA	GerR	no	no	no	yes	no
BSU39410	nupC	sigK	no	no	no	yes	no
BSU13540	ogt	CodY	no	no	no	no	yes
BSU11430	oppA	CodY	no	no	no	no	yes
BSU11440	oppB	CodY	no	no	no	no	yes
BSU11450	oppC	CodY	no	no	no	no	yes
BSU11460	oppD	CodY	no	no	no	no	yes
BSU11470	oppF	CodY	no	no	no	no	yes
BSU33730	opuBA	CodY	no	no	no	no	yes
BSU33730	opuBA	*YvbF/YvaV*	no	no	no	no	yes
BSU33720	opuBB	CodY	no	no	no	no	yes
BSU33720	opuBB	*YvbF/YvaV*	no	no	no	no	yes
BSU33710	opuBC	CodY	no	no	no	no	yes
BSU33710	opuBC	*YvbF/YvaV*	no	no	no	no	yes
BSU33700	opuBD	CodY	no	no	no	no	yes
BSU33700	opuBD	*YvbF/YvaV*	no	no	no	no	yes
BSU33830	opuCA	CodY	no	no	no	no	yes
BSU33830	opuCA	*YvbF/YvaV*	no	no	no	no	yes
BSU33820	opuCB	CodY	no	no	no	no	yes
BSU33820	opuCB	*YvbF/YvaV*	no	no	no	no	yes
BSU33810	opuCC	CodY	no	no	no	no	yes
BSU33810	opuCC	*YvbF/YvaV*	no	no	no	no	yes
BSU33800	opuCD	CodY	no	no	no	no	yes
BSU33800	opuCD	*YvbF/YvaV*	no	no	no	no	yes
BSU30070	opuD	sigE	no	no	no	yes	no
BSU06660	opuE	CodY	no	no	no	no	yes
BSU32150	paiA	*YybA*	no	no	no	no	yes
BSU32140	paiB	*YybA*	no	no	no	no	yes
BSU14000	patA	sigE	no	no	no	yes	no
BSU31440	patB	sigE	no	no	no	yes	no
BSU31490	pbpD	CodY	no	no	no	no	yes
BSU16950	pbpX	LexA	no	no	no	no	yes
BSU39400	pdp	sigK	no	no	no	yes	no
BSU35860	pgdS	TnrA	no	no	no	no	yes
BSU35900	pgsB	TnrA	no	no	no	no	yes
BSU35890	pgsC	TnrA	no	no	no	no	yes
BSU35870	pgsE	TnrA	no	no	no	no	yes
BSU09410	phoA	sigG	no	no	no	yes	no
BSU09410	phoA	CodY	no	no	no	no	yes
BSU05740	phoB	SpoIIID	no	no	no	yes	no
BSU05740	phoB	GerR	no	no	no	yes	no
BSU29110	phoP	scoC	no	no	no	yes	no
BSU29100	phoR	scoC	no	no	no	yes	no
BSU40310	phrG	SinR	no	no	no	yes	no
BSU12840	pit	Spo0A	no	no	no	yes	no
BSU23360	ppiB	sigK	no	no	no	yes	no
BSU18480	proH	SpoIIID	no	no	no	yes	no
BSU18480	proH	sigE	no	no	no	yes	no
BSU18470	proJ	sigK	no	no	no	yes	no
BSU18470	proJ	sigE	no	no	no	yes	no
BSU24120	prpB	SpoIIID	no	no	no	yes	no
BSU24130	prpD	SpoIIID	no	no	no	yes	no
BSU32500	pucB	TnrA	no	no	no	no	yes
BSU32490	pucC	TnrA	no	no	no	no	yes
BSU32480	pucD	TnrA	no	no	no	no	yes
BSU32470	pucE	TnrA	no	no	no	no	yes
BSU32410	pucH	sigE	no	no	no	yes	no
BSU32410	pucH	TnrA	no	no	no	no	yes
BSU36470	pucI	TnrA	no	no	no	no	yes
BSU32420	pucR	TnrA	no	no	no	no	yes
BSU28390	racE	sigK	no	no	no	yes	no
BSU02820	rapJ	TnrA	no	no	no	no	yes
BSU35940	rbsA	*RbsR*	no	no	no	no	yes
BSU35960	rbsB	*RbsR*	no	no	no	no	yes
BSU35950	rbsC	*RbsR*	no	no	no	no	yes
BSU35930	rbsD	*RbsR*	no	no	no	no	yes
BSU35920	rbsK	*RbsR*	no	no	no	no	yes
BSU35910	rbsR	*RbsR*	no	no	no	no	yes
BSU25280	recO	TnrA	no	no	no	no	yes
BSU07020	rhgT	CcpA	no	no	no	no	yes
BSU23250	ribH	sigK	no	no	no	yes	no
BSU15930	rnc	sigK	no	no	no	yes	no
BSU40350	rocR	CodY	no	no	no	no	yes
BSU14240	rok	CodY	no	no	no	no	yes
BSU01040	rplJ	*RplJ*	no	no	no	no	yes
BSU01050	rplL	*RplJ*	no	no	no	no	yes
BSU01490	rplM	*RplM*	no	no	no	no	yes
BSU16040	rplS	*RplS*	no	no	no	no	yes
BSU27960	rplU	*L21_leader*	no	no	no	no	yes
BSU27940	rpmA	*L21_leader*	no	no	no	no	yes
BSU01500	rpsI	*RplM*	no	no	no	no	yes
BSU27840	safA	sigG	no	no	no	yes	no
BSU01540	salA	CcpA	no	no	no	no	yes
BSU15270	sbp	GerR	no	no	no	yes	no
BSU38990	scoA	SpoIIID	no	no	no	yes	no
BSU38980	scoB	SpoIIID	no	no	no	yes	no
BSU09990	scoC	CodY	no	no	no	no	yes
BSU23070	serA	CodY	no	no	no	no	yes
BSU25200	sigA	Spo0A	no	no	no	yes	no
BSU00980	sigH	sigH	no	no	no	yes	no
BSU24600	sinI	SinR	no	no	no	yes	no
BSU24600	sinI	sigH	no	no	no	yes	no
BSU24610	sinR	SinR	no	no	no	yes	no
BSU22930	sleB	SpoVT	no	no	no	yes	no
BSU14620	slp	CodY	no	no	no	no	yes
BSU15940	smc	sigK	no	no	no	yes	no
BSU24220	spo0A	SinR	no	no	no	yes	no
BSU28060	spoIIB	Spo0A	no	no	no	yes	no
BSU28060	spoIIB	Spo0A	no	no	no	yes	no
BSU00640	spoIIE	SinR	no	no	no	yes	no
BSU24430	spoIIIAA	GerR	no	no	no	yes	no
BSU24420	spoIIIAB	GerR	no	no	no	yes	no
BSU26390	spoIIIC	GerR	no	no	no	yes	no
BSU36550	spoIIQ	CodY	no	no	no	no	yes
BSU24230	spoIVB	SpoIIID	no	no	no	yes	no
BSU25770	spoIVCA	GerR	no	no	no	yes	no
BSU27970	spoIVFB	SpoIIID	no	no	no	yes	no
BSU00490	spoVG	CodY	no	no	no	no	yes
BSU16980	spoVS	CodY	no	no	no	no	yes
BSU37850	spsG	sigE	no	no	no	yes	no
BSU37840	spsI	sigE	no	no	no	yes	no
BSU32640	sspG	sigE	no	no	no	yes	no
BSU17990	sspO	SpoVT	no	no	no	yes	no
BSU17990	sspO	CodY	no	no	no	no	yes
BSU17980	sspP	SpoVT	no	no	no	yes	no
BSU17980	sspP	CodY	no	no	no	no	yes
BSU16790	tepA	SpoVT	no	no	no	yes	no
BSU29580	thiI	CodY	no	no	no	no	yes
BSU15800	thiN	sigE	no	no	no	yes	no
BSU13240	thiU	sigK	no	no	no	yes	no
BSU13230	thiV	sigK	no	no	no	yes	no
BSU13220	thiW	sigK	no	no	no	yes	no
BSU13210	thiX	sigK	no	no	no	yes	no
BSU32240	thrB	CodY	no	no	no	no	yes
BSU32250	thrC	CodY	no	no	no	no	yes
BSU17680	thyA	sigK	no	no	no	yes	no
BSU17890	tkt	LexA	no	no	no	no	yes
BSU12350	uxuB	SpoIIID	no	no	no	yes	no
BSU38090	vpr	sigH	no	no	no	yes	no
BSU17590	xylR	XylR	no	no	no	no	yes
BSU01520	ybaK	SpoVT	no	no	no	yes	no
BSU01590	ybaS	sigE	no	no	no	yes	no
BSU01590	ybaS	GerR	no	no	no	yes	no
BSU01600	ybbA	*GlcR*	no	no	no	no	yes
BSU01650	ybbC	sigE	no	no	no	yes	no
BSU01650	ybbC	CodY	no	no	no	no	yes
BSU01650	ybbC	*MurR*	no	no	no	no	yes
BSU01660	ybbD	CodY	no	no	no	no	yes
BSU01660	ybbD	*MurR*	no	no	no	no	yes
BSU01670	ybbE	CodY	no	no	no	no	yes
BSU01670	ybbE	*MurR*	no	no	no	no	yes
BSU01680	ybbF	CodY	no	no	no	no	yes
BSU01680	ybbF	*MurR*	no	no	no	no	yes
BSU01690	ybbH	CodY	no	no	no	no	yes
BSU01690	ybbH	*MurR*	no	no	no	no	yes
BSU01890	ybcL	*YbzH*	no	no	no	no	yes
BSU02030	ybdM	sigG	no	no	no	yes	no
BSU02210	ybfH	*YbfI*	no	no	no	no	yes
BSU02220	ybfI	*YbfI*	no	no	no	no	yes
BSU02250	ybfJ	sigE	no	no	no	yes	no
BSU02370	ybgA	ybga	no	no	no	no	yes
BSU02370	ybgA	CodY	no	no	no	no	yes
BSU02060	ybxG	CodY	no	no	no	no	yes
BSU01889	ybzH	*YbzH*	no	no	no	no	yes
BSU03100	ycgG	sigK	no	no	no	yes	no
BSU03120	ycgI	sigG	no	no	no	yes	no
BSU03190	ycgL	sigG	no	no	no	yes	no
BSU03200	ycgM	SpoIIID	no	no	no	yes	no
BSU03200	ycgM	sigE	no	no	no	yes	no
BSU03210	ycgN	SpoIIID	no	no	no	yes	no
BSU03210	ycgN	sigE	no	no	no	yes	no
BSU03230	ycgP	PutR	no	no	no	no	yes
BSU03230	ycgP	CodY	no	no	no	no	yes
BSU03400	yckD	SpoVT	no	no	no	yes	no
BSU03620	yclA	BsdA	no	no	no	no	yes
BSU03652	yclD	BsdA	no	no	no	no	yes
BSU03680	yclG	sigK	no	no	no	yes	no
BSU03680	yclG	sigE	no	no	no	yes	no
BSU03680	yclG	GerR	no	no	no	yes	no
BSU03680	yclG	TnrA	no	no	no	no	yes
BSU03860	ycnD	*YczG*	no	no	no	no	yes
BSU03870	ycnE	*YczG*	no	no	no	no	yes
BSU04150	ycsN	sigH	no	no	no	yes	no
BSU03550	ycxC	*YcxD*	no	no	no	no	yes
BSU03560	ycxD	*YcxD*	no	no	no	no	yes
BSU03690	yczF	sigG	no	no	no	yes	no
BSU03880	yczG	*YczG*	no	no	no	no	yes
BSU04170	ydaB	TnrA	no	no	no	no	yes
BSU04480	ydbI	SpoIIID	no	no	no	yes	no
BSU04480	ydbI	sigE	no	no	no	yes	no
BSU04480	ydbI	Rex	no	no	no	no	yes
BSU04630	ydcC	SpoIIID	no	no	no	yes	no
BSU04780	ydcI	SpoIIID	no	no	no	yes	no
BSU04850	ydcP	sigG	no	no	no	yes	no
BSU05230	ydeK	*YhdI/YdeL*	no	no	no	no	yes
BSU05240	ydeL	*YhdI/YdeL*	no	no	no	no	yes
BSU05340	ydfA	CzrA	no	no	no	no	yes
BSU05380	ydfE	*YdfF*	no	no	no	no	yes
BSU05390	ydfF	*YdfF*	no	no	no	no	yes
BSU05450	ydfK	*YdfL*	no	no	no	no	yes
BSU05530	ydfR	SpoVT	no	no	no	yes	no
BSU05530	ydfR	sigK	no	no	no	yes	no
BSU05540	ydfS	SpoVT	no	no	no	yes	no
BSU05540	ydfS	sigK	no	no	no	yes	no
BSU05730	ydhF	SpoIIID	no	no	no	yes	no
BSU05730	ydhF	GerR	no	no	no	yes	no
BSU05790	ydhK	CsoR	no	no	no	no	yes
BSU06390	yebD	sigG	no	no	no	yes	no
BSU06580	yerC	Spo0A	no	no	no	yes	no
BSU06940	yesL	sigH	no	no	no	yes	no
BSU06950	yesM	sigH	no	no	no	yes	no
BSU06970	yesO	YesS	no	no	no	no	yes
BSU06970	yesO	CcpA	no	no	no	no	yes
BSU06980	yesP	YesS	no	no	no	no	yes
BSU06980	yesP	CcpA	no	no	no	no	yes
BSU06990	yesQ	YesS	no	no	no	no	yes
BSU06990	yesQ	CcpA	no	no	no	no	yes
BSU07000	yesR	YesS	no	no	no	no	yes
BSU07000	yesR	CcpA	no	no	no	no	yes
BSU07010	yesS	CcpA	no	no	no	no	yes
BSU07030	yesU	CcpA	no	no	no	no	yes
BSU07040	yesV	CcpA	no	no	no	no	yes
BSU07050	yesW	CcpA	no	no	no	no	yes
BSU07060	yesX	CcpA	no	no	no	no	yes
BSU07070	yesY	CcpA	no	no	no	no	yes
BSU07080	yesZ	CcpA	no	no	no	no	yes
BSU07090	yetA	CcpA	no	no	no	no	yes
BSU07140	yetF	sigF	no	no	no	yes	no
BSU07220	yetL	YetL	no	no	no	no	yes
BSU08490	yfhD	SpoVT	no	no	no	yes	no
BSU08490	yfhD	sigG	no	no	no	yes	no
BSU08500	yfhE	sigG	no	no	no	yes	no
BSU08510	yfhF	sigG	no	no	no	yes	no
BSU08590	yfhM	SpoVT	no	no	no	yes	no
BSU08640	yfhS	sigG	no	no	no	yes	no
BSU08150	yfjC	sigE	no	no	no	yes	no
BSU07830	yfkO	sigF	no	no	no	yes	no
BSU07735	yflB	SpoIIID	no	no	no	yes	no
BSU07735	yflB	sigE	no	no	no	yes	no
BSU07660	yflJ	sigE	no	no	no	yes	no
BSU07300	yfnE	GerR	no	no	no	yes	no
BSU08670	ygaB	sigG	no	no	no	yes	no
BSU08800	ygaK	sigK	no	no	no	yes	no
BSU08770	ygzA	sigG	no	no	no	yes	no
BSU10070	yhaA	CodY	no	no	no	no	yes
BSU09930	yhaM	sigE	no	no	no	yes	no
BSU09880	yhaR	sigH	no	no	no	yes	no
BSU08910	yhbA	sigF	no	no	no	yes	no
BSU08920	yhbB	SpoIIID	no	no	no	yes	no
BSU08920	yhbB	sigE	no	no	no	yes	no
BSU08980	yhbH	SpoIIID	no	no	no	yes	no
BSU09000	yhbJ	sigG	no	no	no	yes	no
BSU09010	yhcA	sigG	no	no	no	yes	no
BSU09020	yhcB	sigG	no	no	no	yes	no
BSU09030	yhcC	sigG	no	no	no	yes	no
BSU09050	yhcE	GabR	no	no	no	no	yes
BSU09060	yhcF	GabR	no	no	no	no	yes
BSU09070	yhcG	GabR	no	no	no	no	yes
BSU09080	yhcH	GabR	no	no	no	no	yes
BSU09090	yhcI	GabR	no	no	no	no	yes
BSU09110	yhcJ	sigK	no	no	no	yes	no
BSU09190	yhcR	sigH	no	no	no	yes	no
BSU09200	yhcS	sigH	no	no	no	yes	no
BSU09320	yhcY	sigE	no	no	no	yes	no
BSU09330	yhcZ	sigE	no	no	no	yes	no
BSU09350	yhdB	sigE	no	no	no	yes	no
BSU09360	yhdC	sigG	no	no	no	yes	no
BSU09470	yhdH	CodY	no	no	no	no	yes
BSU09480	yhdI	*YhdI/YdeL*	no	no	no	no	yes
BSU09490	yhdJ	*YhdI/YdeL*	no	no	no	no	yes
BSU09590	yhdT	CodY	no	no	no	no	yes
BSU09780	yheC	SpoIIID	no	no	no	yes	no
BSU09710	yheI	SpoIIID	no	no	no	yes	no
BSU10290	yhfN	SpoIIID	no	no	no	yes	no
BSU10290	yhfN	sigE	no	no	no	yes	no
BSU10310	yhfO	SpoIIID	no	no	no	yes	no
BSU10310	yhfO	sigE	no	no	no	yes	no
BSU10350	yhfS	BirA	no	no	no	no	yes
BSU10360	yhfT	BirA	no	no	no	no	yes
BSU10150	yhgD	*YhgD*	no	no	no	no	yes
